out/fasta2/carrots_ERR13720414.fasta	443
out/fasta2/carrots_ERR13720415.fasta	445
out/fasta2/carrots_ERR13720416.fasta	418
out/fasta2/carrots_ERR13720417.fasta	419
out/fasta2/carrots_ERR13720418.fasta	317
out/fasta2/carrots_ERR13720419.fasta	317
out/fasta2/carrots_ERR13720420.fasta	1115
