/scratch/groups/horence/joycao/preprocessing/out/fasta/carrots_ERR13720415.fasta	441
/scratch/groups/horence/joycao/preprocessing/out/fasta/carrots_ERR13720416.fasta	413
/scratch/groups/horence/joycao/preprocessing/out/fasta/carrots_ERR13720417.fasta	417
/scratch/groups/horence/joycao/preprocessing/out/fasta/carrots_ERR13720419.fasta	315
/scratch/groups/horence/joycao/preprocessing/out/fasta/carrots_ERR13720420.fasta	1119
/scratch/groups/horence/joycao/preprocessing/out/fasta/carrots_ERR13720422.fasta	206
